"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","subject_id","study_id","session_id","urlvar","current_url","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","660","0.0-0.0","8DFA07C880FC4350BCAE8401C5098747","8DFA07C880FC4350BCAE8401C5098747","d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""8DFA07C880FC4350BCAE8401C5098747"",""assignmentId"":""d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=8DFA07C880FC4350BCAE8401C5098747&assignmentId=d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c&projectId=e622c465-ee29-4445-8260-1f3431e06587","","","","","",""
"","","","","","instructions","1","10087","0.0-1.0","8DFA07C880FC4350BCAE8401C5098747","8DFA07C880FC4350BCAE8401C5098747","d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""8DFA07C880FC4350BCAE8401C5098747"",""assignmentId"":""d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=8DFA07C880FC4350BCAE8401C5098747&assignmentId=d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c&projectId=e622c465-ee29-4445-8260-1f3431e06587","[{""page_index"":0,""viewing_time"":9427}]","9427","","","",""
"","","","","","instructions","2","24587","0.0-2.0","8DFA07C880FC4350BCAE8401C5098747","8DFA07C880FC4350BCAE8401C5098747","d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""8DFA07C880FC4350BCAE8401C5098747"",""assignmentId"":""d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=8DFA07C880FC4350BCAE8401C5098747&assignmentId=d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c&projectId=e622c465-ee29-4445-8260-1f3431e06587","[{""page_index"":0,""viewing_time"":14499}]","14499","","","",""
"true","","","","","fullscreen","3","27013","0.0-3.0","8DFA07C880FC4350BCAE8401C5098747","8DFA07C880FC4350BCAE8401C5098747","d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""8DFA07C880FC4350BCAE8401C5098747"",""assignmentId"":""d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=8DFA07C880FC4350BCAE8401C5098747&assignmentId=d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c&projectId=e622c465-ee29-4445-8260-1f3431e06587","","1415","","","",""
"","","","","","instructions","4","38321","0.0-4.0","8DFA07C880FC4350BCAE8401C5098747","8DFA07C880FC4350BCAE8401C5098747","d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""8DFA07C880FC4350BCAE8401C5098747"",""assignmentId"":""d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=8DFA07C880FC4350BCAE8401C5098747&assignmentId=d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c&projectId=e622c465-ee29-4445-8260-1f3431e06587","[{""page_index"":0,""viewing_time"":11307}]","11308","","","",""
"","","","","","html-button-response","5","41365","0.0-5.0","8DFA07C880FC4350BCAE8401C5098747","8DFA07C880FC4350BCAE8401C5098747","d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""8DFA07C880FC4350BCAE8401C5098747"",""assignmentId"":""d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=8DFA07C880FC4350BCAE8401C5098747&assignmentId=d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c&projectId=e622c465-ee29-4445-8260-1f3431e06587","","3043","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
    </div>","0","0",""
"","","","","","html-keyboard-response","6","44377","0.0-6.0-0.0","8DFA07C880FC4350BCAE8401C5098747","8DFA07C880FC4350BCAE8401C5098747","d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""8DFA07C880FC4350BCAE8401C5098747"",""assignmentId"":""d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=8DFA07C880FC4350BCAE8401C5098747&assignmentId=d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c&projectId=e622c465-ee29-4445-8260-1f3431e06587","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_15/causal_series_15_a.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","7","47392","0.0-6.0-1.0","8DFA07C880FC4350BCAE8401C5098747","8DFA07C880FC4350BCAE8401C5098747","d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""8DFA07C880FC4350BCAE8401C5098747"",""assignmentId"":""d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=8DFA07C880FC4350BCAE8401C5098747&assignmentId=d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c&projectId=e622c465-ee29-4445-8260-1f3431e06587","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_15/causal_series_15_b.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","8","50394","0.0-6.0-2.0","8DFA07C880FC4350BCAE8401C5098747","8DFA07C880FC4350BCAE8401C5098747","d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""8DFA07C880FC4350BCAE8401C5098747"",""assignmentId"":""d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=8DFA07C880FC4350BCAE8401C5098747&assignmentId=d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c&projectId=e622c465-ee29-4445-8260-1f3431e06587","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_15/causal_series_15_c.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","9","53408","0.0-6.0-3.0","8DFA07C880FC4350BCAE8401C5098747","8DFA07C880FC4350BCAE8401C5098747","d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""8DFA07C880FC4350BCAE8401C5098747"",""assignmentId"":""d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=8DFA07C880FC4350BCAE8401C5098747&assignmentId=d6a94f7b-4d76-44bb-b20b-2cb659f9ee9c&projectId=e622c465-ee29-4445-8260-1f3431e06587","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_15/causal_series_15_d.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
