"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","subject_id","study_id","session_id","urlvar","current_url","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","786","0.0-0.0","D62F5F78364F4EB0B6016C4B37060937","D62F5F78364F4EB0B6016C4B37060937","71dba312-90f3-4e44-936a-87f91da73ec3","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""D62F5F78364F4EB0B6016C4B37060937"",""assignmentId"":""71dba312-90f3-4e44-936a-87f91da73ec3"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=D62F5F78364F4EB0B6016C4B37060937&assignmentId=71dba312-90f3-4e44-936a-87f91da73ec3&projectId=e622c465-ee29-4445-8260-1f3431e06587","","","","","",""
"","","","","","instructions","1","11212","0.0-1.0","D62F5F78364F4EB0B6016C4B37060937","D62F5F78364F4EB0B6016C4B37060937","71dba312-90f3-4e44-936a-87f91da73ec3","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""D62F5F78364F4EB0B6016C4B37060937"",""assignmentId"":""71dba312-90f3-4e44-936a-87f91da73ec3"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=D62F5F78364F4EB0B6016C4B37060937&assignmentId=71dba312-90f3-4e44-936a-87f91da73ec3&projectId=e622c465-ee29-4445-8260-1f3431e06587","[{""page_index"":0,""viewing_time"":10426}]","10426","","","",""
"","","","","","instructions","2","13565","0.0-2.0","D62F5F78364F4EB0B6016C4B37060937","D62F5F78364F4EB0B6016C4B37060937","71dba312-90f3-4e44-936a-87f91da73ec3","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""D62F5F78364F4EB0B6016C4B37060937"",""assignmentId"":""71dba312-90f3-4e44-936a-87f91da73ec3"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=D62F5F78364F4EB0B6016C4B37060937&assignmentId=71dba312-90f3-4e44-936a-87f91da73ec3&projectId=e622c465-ee29-4445-8260-1f3431e06587","[{""page_index"":0,""viewing_time"":2352}]","2353","","","",""
"true","","","","","fullscreen","3","16126","0.0-3.0","D62F5F78364F4EB0B6016C4B37060937","D62F5F78364F4EB0B6016C4B37060937","71dba312-90f3-4e44-936a-87f91da73ec3","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""D62F5F78364F4EB0B6016C4B37060937"",""assignmentId"":""71dba312-90f3-4e44-936a-87f91da73ec3"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=D62F5F78364F4EB0B6016C4B37060937&assignmentId=71dba312-90f3-4e44-936a-87f91da73ec3&projectId=e622c465-ee29-4445-8260-1f3431e06587","","1555","","","",""
"","","","","","instructions","4","20195","0.0-4.0","D62F5F78364F4EB0B6016C4B37060937","D62F5F78364F4EB0B6016C4B37060937","71dba312-90f3-4e44-936a-87f91da73ec3","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""D62F5F78364F4EB0B6016C4B37060937"",""assignmentId"":""71dba312-90f3-4e44-936a-87f91da73ec3"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=D62F5F78364F4EB0B6016C4B37060937&assignmentId=71dba312-90f3-4e44-936a-87f91da73ec3&projectId=e622c465-ee29-4445-8260-1f3431e06587","[{""page_index"":0,""viewing_time"":4068}]","4068","","","",""
"","","","","","html-button-response","5","25267","0.0-5.0","D62F5F78364F4EB0B6016C4B37060937","D62F5F78364F4EB0B6016C4B37060937","71dba312-90f3-4e44-936a-87f91da73ec3","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""D62F5F78364F4EB0B6016C4B37060937"",""assignmentId"":""71dba312-90f3-4e44-936a-87f91da73ec3"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=D62F5F78364F4EB0B6016C4B37060937&assignmentId=71dba312-90f3-4e44-936a-87f91da73ec3&projectId=e622c465-ee29-4445-8260-1f3431e06587","","5070","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
    </div>","0","0",""
"","","","","","html-keyboard-response","6","28271","0.0-6.0-0.0","D62F5F78364F4EB0B6016C4B37060937","D62F5F78364F4EB0B6016C4B37060937","71dba312-90f3-4e44-936a-87f91da73ec3","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""D62F5F78364F4EB0B6016C4B37060937"",""assignmentId"":""71dba312-90f3-4e44-936a-87f91da73ec3"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=D62F5F78364F4EB0B6016C4B37060937&assignmentId=71dba312-90f3-4e44-936a-87f91da73ec3&projectId=e622c465-ee29-4445-8260-1f3431e06587","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_14/causal_series_14_a.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","7","31274","0.0-6.0-1.0","D62F5F78364F4EB0B6016C4B37060937","D62F5F78364F4EB0B6016C4B37060937","71dba312-90f3-4e44-936a-87f91da73ec3","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""D62F5F78364F4EB0B6016C4B37060937"",""assignmentId"":""71dba312-90f3-4e44-936a-87f91da73ec3"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=D62F5F78364F4EB0B6016C4B37060937&assignmentId=71dba312-90f3-4e44-936a-87f91da73ec3&projectId=e622c465-ee29-4445-8260-1f3431e06587","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_14/causal_series_14_b.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","8","34277","0.0-6.0-2.0","D62F5F78364F4EB0B6016C4B37060937","D62F5F78364F4EB0B6016C4B37060937","71dba312-90f3-4e44-936a-87f91da73ec3","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""D62F5F78364F4EB0B6016C4B37060937"",""assignmentId"":""71dba312-90f3-4e44-936a-87f91da73ec3"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=D62F5F78364F4EB0B6016C4B37060937&assignmentId=71dba312-90f3-4e44-936a-87f91da73ec3&projectId=e622c465-ee29-4445-8260-1f3431e06587","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_14/causal_series_14_c.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","9","37280","0.0-6.0-3.0","D62F5F78364F4EB0B6016C4B37060937","D62F5F78364F4EB0B6016C4B37060937","71dba312-90f3-4e44-936a-87f91da73ec3","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""D62F5F78364F4EB0B6016C4B37060937"",""assignmentId"":""71dba312-90f3-4e44-936a-87f91da73ec3"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=D62F5F78364F4EB0B6016C4B37060937&assignmentId=71dba312-90f3-4e44-936a-87f91da73ec3&projectId=e622c465-ee29-4445-8260-1f3431e06587","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_14/causal_series_14_d.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
