"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","subject_id","study_id","session_id","urlvar","current_url","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","312","0.0-0.0","A91B0F9930994607B4569F97F2E09FC1","A91B0F9930994607B4569F97F2E09FC1","482b5218-3edc-472b-9b88-fcc5c22569a4","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""A91B0F9930994607B4569F97F2E09FC1"",""assignmentId"":""482b5218-3edc-472b-9b88-fcc5c22569a4"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=A91B0F9930994607B4569F97F2E09FC1&assignmentId=482b5218-3edc-472b-9b88-fcc5c22569a4&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","","","","",""
"","","","","","instructions","1","12281","0.0-1.0","A91B0F9930994607B4569F97F2E09FC1","A91B0F9930994607B4569F97F2E09FC1","482b5218-3edc-472b-9b88-fcc5c22569a4","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""A91B0F9930994607B4569F97F2E09FC1"",""assignmentId"":""482b5218-3edc-472b-9b88-fcc5c22569a4"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=A91B0F9930994607B4569F97F2E09FC1&assignmentId=482b5218-3edc-472b-9b88-fcc5c22569a4&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","[{""page_index"":0,""viewing_time"":11968}]","11969","","","",""
"","","","","","instructions","2","33414","0.0-2.0","A91B0F9930994607B4569F97F2E09FC1","A91B0F9930994607B4569F97F2E09FC1","482b5218-3edc-472b-9b88-fcc5c22569a4","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""A91B0F9930994607B4569F97F2E09FC1"",""assignmentId"":""482b5218-3edc-472b-9b88-fcc5c22569a4"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=A91B0F9930994607B4569F97F2E09FC1&assignmentId=482b5218-3edc-472b-9b88-fcc5c22569a4&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","[{""page_index"":0,""viewing_time"":21130}]","21131","","","",""
"true","","","","","fullscreen","3","41405","0.0-3.0","A91B0F9930994607B4569F97F2E09FC1","A91B0F9930994607B4569F97F2E09FC1","482b5218-3edc-472b-9b88-fcc5c22569a4","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""A91B0F9930994607B4569F97F2E09FC1"",""assignmentId"":""482b5218-3edc-472b-9b88-fcc5c22569a4"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=A91B0F9930994607B4569F97F2E09FC1&assignmentId=482b5218-3edc-472b-9b88-fcc5c22569a4&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","6981","","","",""
"","","","","","instructions","4","51950","0.0-4.0","A91B0F9930994607B4569F97F2E09FC1","A91B0F9930994607B4569F97F2E09FC1","482b5218-3edc-472b-9b88-fcc5c22569a4","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""A91B0F9930994607B4569F97F2E09FC1"",""assignmentId"":""482b5218-3edc-472b-9b88-fcc5c22569a4"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=A91B0F9930994607B4569F97F2E09FC1&assignmentId=482b5218-3edc-472b-9b88-fcc5c22569a4&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","[{""page_index"":0,""viewing_time"":10544}]","10544","","","",""
"","","","","","html-button-response","5","54956","0.0-5.0","A91B0F9930994607B4569F97F2E09FC1","A91B0F9930994607B4569F97F2E09FC1","482b5218-3edc-472b-9b88-fcc5c22569a4","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""A91B0F9930994607B4569F97F2E09FC1"",""assignmentId"":""482b5218-3edc-472b-9b88-fcc5c22569a4"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=A91B0F9930994607B4569F97F2E09FC1&assignmentId=482b5218-3edc-472b-9b88-fcc5c22569a4&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","3001","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
    </div>","1","1",""
"","","","","","html-keyboard-response","6","57976","0.0-7.0-0.0","A91B0F9930994607B4569F97F2E09FC1","A91B0F9930994607B4569F97F2E09FC1","482b5218-3edc-472b-9b88-fcc5c22569a4","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""A91B0F9930994607B4569F97F2E09FC1"",""assignmentId"":""482b5218-3edc-472b-9b88-fcc5c22569a4"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=A91B0F9930994607B4569F97F2E09FC1&assignmentId=482b5218-3edc-472b-9b88-fcc5c22569a4&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_11/semantic_series_11_a.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","7","60982","0.0-7.0-1.0","A91B0F9930994607B4569F97F2E09FC1","A91B0F9930994607B4569F97F2E09FC1","482b5218-3edc-472b-9b88-fcc5c22569a4","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""A91B0F9930994607B4569F97F2E09FC1"",""assignmentId"":""482b5218-3edc-472b-9b88-fcc5c22569a4"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=A91B0F9930994607B4569F97F2E09FC1&assignmentId=482b5218-3edc-472b-9b88-fcc5c22569a4&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_11/semantic_series_11_b.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","8","63993","0.0-7.0-2.0","A91B0F9930994607B4569F97F2E09FC1","A91B0F9930994607B4569F97F2E09FC1","482b5218-3edc-472b-9b88-fcc5c22569a4","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""A91B0F9930994607B4569F97F2E09FC1"",""assignmentId"":""482b5218-3edc-472b-9b88-fcc5c22569a4"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=A91B0F9930994607B4569F97F2E09FC1&assignmentId=482b5218-3edc-472b-9b88-fcc5c22569a4&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_11/semantic_series_11_c.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","9","67008","0.0-7.0-3.0","A91B0F9930994607B4569F97F2E09FC1","A91B0F9930994607B4569F97F2E09FC1","482b5218-3edc-472b-9b88-fcc5c22569a4","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""A91B0F9930994607B4569F97F2E09FC1"",""assignmentId"":""482b5218-3edc-472b-9b88-fcc5c22569a4"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=A91B0F9930994607B4569F97F2E09FC1&assignmentId=482b5218-3edc-472b-9b88-fcc5c22569a4&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_11/semantic_series_11_d.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
