"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","subject_id","study_id","session_id","urlvar","current_url","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","1166","0.0-0.0","8FD1D7CFE8C146558D361B11982CFF04","8FD1D7CFE8C146558D361B11982CFF04","0f15e304-fc2b-4e74-b749-9359503d3df0","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""8FD1D7CFE8C146558D361B11982CFF04"",""assignmentId"":""0f15e304-fc2b-4e74-b749-9359503d3df0"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=8FD1D7CFE8C146558D361B11982CFF04&assignmentId=0f15e304-fc2b-4e74-b749-9359503d3df0&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","","","","",""
"","","","","","instructions","1","3295","0.0-1.0","8FD1D7CFE8C146558D361B11982CFF04","8FD1D7CFE8C146558D361B11982CFF04","0f15e304-fc2b-4e74-b749-9359503d3df0","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""8FD1D7CFE8C146558D361B11982CFF04"",""assignmentId"":""0f15e304-fc2b-4e74-b749-9359503d3df0"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=8FD1D7CFE8C146558D361B11982CFF04&assignmentId=0f15e304-fc2b-4e74-b749-9359503d3df0&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","[{""page_index"":0,""viewing_time"":2128}]","2129","","","",""
"","","","","","instructions","2","11282","0.0-2.0","8FD1D7CFE8C146558D361B11982CFF04","8FD1D7CFE8C146558D361B11982CFF04","0f15e304-fc2b-4e74-b749-9359503d3df0","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""8FD1D7CFE8C146558D361B11982CFF04"",""assignmentId"":""0f15e304-fc2b-4e74-b749-9359503d3df0"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=8FD1D7CFE8C146558D361B11982CFF04&assignmentId=0f15e304-fc2b-4e74-b749-9359503d3df0&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","[{""page_index"":0,""viewing_time"":7986}]","7986","","","",""
"true","","","","","fullscreen","3","13804","0.0-3.0","8FD1D7CFE8C146558D361B11982CFF04","8FD1D7CFE8C146558D361B11982CFF04","0f15e304-fc2b-4e74-b749-9359503d3df0","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""8FD1D7CFE8C146558D361B11982CFF04"",""assignmentId"":""0f15e304-fc2b-4e74-b749-9359503d3df0"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=8FD1D7CFE8C146558D361B11982CFF04&assignmentId=0f15e304-fc2b-4e74-b749-9359503d3df0&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","1509","","","",""
"","","","","","instructions","4","18038","0.0-4.0","8FD1D7CFE8C146558D361B11982CFF04","8FD1D7CFE8C146558D361B11982CFF04","0f15e304-fc2b-4e74-b749-9359503d3df0","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""8FD1D7CFE8C146558D361B11982CFF04"",""assignmentId"":""0f15e304-fc2b-4e74-b749-9359503d3df0"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=8FD1D7CFE8C146558D361B11982CFF04&assignmentId=0f15e304-fc2b-4e74-b749-9359503d3df0&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","[{""page_index"":0,""viewing_time"":4233}]","4234","","","",""
"","","","","","html-button-response","5","21789","0.0-5.0","8FD1D7CFE8C146558D361B11982CFF04","8FD1D7CFE8C146558D361B11982CFF04","0f15e304-fc2b-4e74-b749-9359503d3df0","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""8FD1D7CFE8C146558D361B11982CFF04"",""assignmentId"":""0f15e304-fc2b-4e74-b749-9359503d3df0"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=8FD1D7CFE8C146558D361B11982CFF04&assignmentId=0f15e304-fc2b-4e74-b749-9359503d3df0&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","3750","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
    </div>","1","1",""
"","","","","","html-keyboard-response","6","24805","0.0-7.0-0.0","8FD1D7CFE8C146558D361B11982CFF04","8FD1D7CFE8C146558D361B11982CFF04","0f15e304-fc2b-4e74-b749-9359503d3df0","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""8FD1D7CFE8C146558D361B11982CFF04"",""assignmentId"":""0f15e304-fc2b-4e74-b749-9359503d3df0"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=8FD1D7CFE8C146558D361B11982CFF04&assignmentId=0f15e304-fc2b-4e74-b749-9359503d3df0&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_8/semantic_series_8_a.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","7","27822","0.0-7.0-1.0","8FD1D7CFE8C146558D361B11982CFF04","8FD1D7CFE8C146558D361B11982CFF04","0f15e304-fc2b-4e74-b749-9359503d3df0","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""8FD1D7CFE8C146558D361B11982CFF04"",""assignmentId"":""0f15e304-fc2b-4e74-b749-9359503d3df0"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=8FD1D7CFE8C146558D361B11982CFF04&assignmentId=0f15e304-fc2b-4e74-b749-9359503d3df0&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_8/semantic_series_8_b.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","8","30826","0.0-7.0-2.0","8FD1D7CFE8C146558D361B11982CFF04","8FD1D7CFE8C146558D361B11982CFF04","0f15e304-fc2b-4e74-b749-9359503d3df0","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""8FD1D7CFE8C146558D361B11982CFF04"",""assignmentId"":""0f15e304-fc2b-4e74-b749-9359503d3df0"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=8FD1D7CFE8C146558D361B11982CFF04&assignmentId=0f15e304-fc2b-4e74-b749-9359503d3df0&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_8/semantic_series_8_c.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","9","33829","0.0-7.0-3.0","8FD1D7CFE8C146558D361B11982CFF04","8FD1D7CFE8C146558D361B11982CFF04","0f15e304-fc2b-4e74-b749-9359503d3df0","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""8FD1D7CFE8C146558D361B11982CFF04"",""assignmentId"":""0f15e304-fc2b-4e74-b749-9359503d3df0"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=8FD1D7CFE8C146558D361B11982CFF04&assignmentId=0f15e304-fc2b-4e74-b749-9359503d3df0&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_8/semantic_series_8_d.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
