"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","subject_id","study_id","session_id","urlvar","current_url","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","607","0.0-0.0","54C623ACD50642A191E4537D31300E03","54C623ACD50642A191E4537D31300E03","00202051-9ab9-48b0-8cbe-2998d713deaa","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""54C623ACD50642A191E4537D31300E03"",""assignmentId"":""00202051-9ab9-48b0-8cbe-2998d713deaa"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=54C623ACD50642A191E4537D31300E03&assignmentId=00202051-9ab9-48b0-8cbe-2998d713deaa&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","","","","",""
"","","","","","instructions","1","19136","0.0-1.0","54C623ACD50642A191E4537D31300E03","54C623ACD50642A191E4537D31300E03","00202051-9ab9-48b0-8cbe-2998d713deaa","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""54C623ACD50642A191E4537D31300E03"",""assignmentId"":""00202051-9ab9-48b0-8cbe-2998d713deaa"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=54C623ACD50642A191E4537D31300E03&assignmentId=00202051-9ab9-48b0-8cbe-2998d713deaa&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","[{""page_index"":0,""viewing_time"":18528}]","18528","","","",""
"","","","","","instructions","2","47180","0.0-2.0","54C623ACD50642A191E4537D31300E03","54C623ACD50642A191E4537D31300E03","00202051-9ab9-48b0-8cbe-2998d713deaa","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""54C623ACD50642A191E4537D31300E03"",""assignmentId"":""00202051-9ab9-48b0-8cbe-2998d713deaa"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=54C623ACD50642A191E4537D31300E03&assignmentId=00202051-9ab9-48b0-8cbe-2998d713deaa&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","[{""page_index"":0,""viewing_time"":28043}]","28043","","","",""
"true","","","","","fullscreen","3","52349","0.0-3.0","54C623ACD50642A191E4537D31300E03","54C623ACD50642A191E4537D31300E03","00202051-9ab9-48b0-8cbe-2998d713deaa","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""54C623ACD50642A191E4537D31300E03"",""assignmentId"":""00202051-9ab9-48b0-8cbe-2998d713deaa"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=54C623ACD50642A191E4537D31300E03&assignmentId=00202051-9ab9-48b0-8cbe-2998d713deaa&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","4156","","","",""
"","","","","","instructions","4","69550","0.0-4.0","54C623ACD50642A191E4537D31300E03","54C623ACD50642A191E4537D31300E03","00202051-9ab9-48b0-8cbe-2998d713deaa","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""54C623ACD50642A191E4537D31300E03"",""assignmentId"":""00202051-9ab9-48b0-8cbe-2998d713deaa"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=54C623ACD50642A191E4537D31300E03&assignmentId=00202051-9ab9-48b0-8cbe-2998d713deaa&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","[{""page_index"":0,""viewing_time"":17200}]","17200","","","",""
"","","","","","html-button-response","5","78152","0.0-5.0","54C623ACD50642A191E4537D31300E03","54C623ACD50642A191E4537D31300E03","00202051-9ab9-48b0-8cbe-2998d713deaa","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""54C623ACD50642A191E4537D31300E03"",""assignmentId"":""00202051-9ab9-48b0-8cbe-2998d713deaa"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=54C623ACD50642A191E4537D31300E03&assignmentId=00202051-9ab9-48b0-8cbe-2998d713deaa&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","8601","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
    </div>","1","1",""
"","","","","","html-keyboard-response","6","81161","0.0-7.0-0.0","54C623ACD50642A191E4537D31300E03","54C623ACD50642A191E4537D31300E03","00202051-9ab9-48b0-8cbe-2998d713deaa","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""54C623ACD50642A191E4537D31300E03"",""assignmentId"":""00202051-9ab9-48b0-8cbe-2998d713deaa"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=54C623ACD50642A191E4537D31300E03&assignmentId=00202051-9ab9-48b0-8cbe-2998d713deaa&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_15/semantic_series_15_a.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","7","84177","0.0-7.0-1.0","54C623ACD50642A191E4537D31300E03","54C623ACD50642A191E4537D31300E03","00202051-9ab9-48b0-8cbe-2998d713deaa","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""54C623ACD50642A191E4537D31300E03"",""assignmentId"":""00202051-9ab9-48b0-8cbe-2998d713deaa"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=54C623ACD50642A191E4537D31300E03&assignmentId=00202051-9ab9-48b0-8cbe-2998d713deaa&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_15/semantic_series_15_b.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","8","87190","0.0-7.0-2.0","54C623ACD50642A191E4537D31300E03","54C623ACD50642A191E4537D31300E03","00202051-9ab9-48b0-8cbe-2998d713deaa","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""54C623ACD50642A191E4537D31300E03"",""assignmentId"":""00202051-9ab9-48b0-8cbe-2998d713deaa"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=54C623ACD50642A191E4537D31300E03&assignmentId=00202051-9ab9-48b0-8cbe-2998d713deaa&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_15/semantic_series_15_c.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","9","90203","0.0-7.0-3.0","54C623ACD50642A191E4537D31300E03","54C623ACD50642A191E4537D31300E03","00202051-9ab9-48b0-8cbe-2998d713deaa","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""54C623ACD50642A191E4537D31300E03"",""assignmentId"":""00202051-9ab9-48b0-8cbe-2998d713deaa"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=54C623ACD50642A191E4537D31300E03&assignmentId=00202051-9ab9-48b0-8cbe-2998d713deaa&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_15/semantic_series_15_d.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-button-response","10","92126","0.0-8.0","54C623ACD50642A191E4537D31300E03","54C623ACD50642A191E4537D31300E03","00202051-9ab9-48b0-8cbe-2998d713deaa","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""54C623ACD50642A191E4537D31300E03"",""assignmentId"":""00202051-9ab9-48b0-8cbe-2998d713deaa"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=54C623ACD50642A191E4537D31300E03&assignmentId=00202051-9ab9-48b0-8cbe-2998d713deaa&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","1923","Was there a person in the picture?","1","",""
"","","","","","survey-likert","11","100804","0.0-9.0","54C623ACD50642A191E4537D31300E03","54C623ACD50642A191E4537D31300E03","00202051-9ab9-48b0-8cbe-2998d713deaa","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""54C623ACD50642A191E4537D31300E03"",""assignmentId"":""00202051-9ab9-48b0-8cbe-2998d713deaa"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=54C623ACD50642A191E4537D31300E03&assignmentId=00202051-9ab9-48b0-8cbe-2998d713deaa&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","8677","","{""Q0"":2}","","[0]"
"","","","","","html-button-response","12","107422","0.0-10.0","54C623ACD50642A191E4537D31300E03","54C623ACD50642A191E4537D31300E03","00202051-9ab9-48b0-8cbe-2998d713deaa","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""54C623ACD50642A191E4537D31300E03"",""assignmentId"":""00202051-9ab9-48b0-8cbe-2998d713deaa"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=54C623ACD50642A191E4537D31300E03&assignmentId=00202051-9ab9-48b0-8cbe-2998d713deaa&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","6616","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
    </div>","0","0",""
"","","","","","html-keyboard-response","13","110435","0.0-11.0-0.0","54C623ACD50642A191E4537D31300E03","54C623ACD50642A191E4537D31300E03","00202051-9ab9-48b0-8cbe-2998d713deaa","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""54C623ACD50642A191E4537D31300E03"",""assignmentId"":""00202051-9ab9-48b0-8cbe-2998d713deaa"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=54C623ACD50642A191E4537D31300E03&assignmentId=00202051-9ab9-48b0-8cbe-2998d713deaa&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_14/causal_series_14_a.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","14","113437","0.0-11.0-1.0","54C623ACD50642A191E4537D31300E03","54C623ACD50642A191E4537D31300E03","00202051-9ab9-48b0-8cbe-2998d713deaa","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""54C623ACD50642A191E4537D31300E03"",""assignmentId"":""00202051-9ab9-48b0-8cbe-2998d713deaa"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=54C623ACD50642A191E4537D31300E03&assignmentId=00202051-9ab9-48b0-8cbe-2998d713deaa&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_14/causal_series_14_b.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","15","116443","0.0-11.0-2.0","54C623ACD50642A191E4537D31300E03","54C623ACD50642A191E4537D31300E03","00202051-9ab9-48b0-8cbe-2998d713deaa","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""54C623ACD50642A191E4537D31300E03"",""assignmentId"":""00202051-9ab9-48b0-8cbe-2998d713deaa"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=54C623ACD50642A191E4537D31300E03&assignmentId=00202051-9ab9-48b0-8cbe-2998d713deaa&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_14/causal_series_14_c.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","16","119456","0.0-11.0-3.0","54C623ACD50642A191E4537D31300E03","54C623ACD50642A191E4537D31300E03","00202051-9ab9-48b0-8cbe-2998d713deaa","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""54C623ACD50642A191E4537D31300E03"",""assignmentId"":""00202051-9ab9-48b0-8cbe-2998d713deaa"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=54C623ACD50642A191E4537D31300E03&assignmentId=00202051-9ab9-48b0-8cbe-2998d713deaa&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_14/causal_series_14_d.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
