"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","subject_id","study_id","session_id","urlvar","current_url","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","1590","0.0-0.0","413C151DBB0A4824A99120CED1C1E8BB","413C151DBB0A4824A99120CED1C1E8BB","cbf18966-643e-411a-abba-c0191a9e65fe","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""413C151DBB0A4824A99120CED1C1E8BB"",""assignmentId"":""cbf18966-643e-411a-abba-c0191a9e65fe"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=413C151DBB0A4824A99120CED1C1E8BB&assignmentId=cbf18966-643e-411a-abba-c0191a9e65fe&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","","","","",""
"","","","","","instructions","1","3726","0.0-1.0","413C151DBB0A4824A99120CED1C1E8BB","413C151DBB0A4824A99120CED1C1E8BB","cbf18966-643e-411a-abba-c0191a9e65fe","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""413C151DBB0A4824A99120CED1C1E8BB"",""assignmentId"":""cbf18966-643e-411a-abba-c0191a9e65fe"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=413C151DBB0A4824A99120CED1C1E8BB&assignmentId=cbf18966-643e-411a-abba-c0191a9e65fe&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","[{""page_index"":0,""viewing_time"":2136}]","2136","","","",""
"","","","","","instructions","2","6861","0.0-2.0","413C151DBB0A4824A99120CED1C1E8BB","413C151DBB0A4824A99120CED1C1E8BB","cbf18966-643e-411a-abba-c0191a9e65fe","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""413C151DBB0A4824A99120CED1C1E8BB"",""assignmentId"":""cbf18966-643e-411a-abba-c0191a9e65fe"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=413C151DBB0A4824A99120CED1C1E8BB&assignmentId=cbf18966-643e-411a-abba-c0191a9e65fe&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","[{""page_index"":0,""viewing_time"":3135}]","3135","","","",""
"true","","","","","fullscreen","3","13355","0.0-3.0","413C151DBB0A4824A99120CED1C1E8BB","413C151DBB0A4824A99120CED1C1E8BB","cbf18966-643e-411a-abba-c0191a9e65fe","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""413C151DBB0A4824A99120CED1C1E8BB"",""assignmentId"":""cbf18966-643e-411a-abba-c0191a9e65fe"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=413C151DBB0A4824A99120CED1C1E8BB&assignmentId=cbf18966-643e-411a-abba-c0191a9e65fe&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","5488","","","",""
"","","","","","instructions","4","26005","0.0-4.0","413C151DBB0A4824A99120CED1C1E8BB","413C151DBB0A4824A99120CED1C1E8BB","cbf18966-643e-411a-abba-c0191a9e65fe","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""413C151DBB0A4824A99120CED1C1E8BB"",""assignmentId"":""cbf18966-643e-411a-abba-c0191a9e65fe"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=413C151DBB0A4824A99120CED1C1E8BB&assignmentId=cbf18966-643e-411a-abba-c0191a9e65fe&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","[{""page_index"":0,""viewing_time"":12650}]","12650","","","",""
"","","","","","html-button-response","5","28589","0.0-5.0","413C151DBB0A4824A99120CED1C1E8BB","413C151DBB0A4824A99120CED1C1E8BB","cbf18966-643e-411a-abba-c0191a9e65fe","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""413C151DBB0A4824A99120CED1C1E8BB"",""assignmentId"":""cbf18966-643e-411a-abba-c0191a9e65fe"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=413C151DBB0A4824A99120CED1C1E8BB&assignmentId=cbf18966-643e-411a-abba-c0191a9e65fe&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","2583","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
    </div>","1","1",""
"","","","","","html-keyboard-response","6","31590","0.0-7.0-0.0","413C151DBB0A4824A99120CED1C1E8BB","413C151DBB0A4824A99120CED1C1E8BB","cbf18966-643e-411a-abba-c0191a9e65fe","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""413C151DBB0A4824A99120CED1C1E8BB"",""assignmentId"":""cbf18966-643e-411a-abba-c0191a9e65fe"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=413C151DBB0A4824A99120CED1C1E8BB&assignmentId=cbf18966-643e-411a-abba-c0191a9e65fe&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_4/semantic_series_4_a.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","7","34593","0.0-7.0-1.0","413C151DBB0A4824A99120CED1C1E8BB","413C151DBB0A4824A99120CED1C1E8BB","cbf18966-643e-411a-abba-c0191a9e65fe","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""413C151DBB0A4824A99120CED1C1E8BB"",""assignmentId"":""cbf18966-643e-411a-abba-c0191a9e65fe"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=413C151DBB0A4824A99120CED1C1E8BB&assignmentId=cbf18966-643e-411a-abba-c0191a9e65fe&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_4/semantic_series_4_b.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","8","37599","0.0-7.0-2.0","413C151DBB0A4824A99120CED1C1E8BB","413C151DBB0A4824A99120CED1C1E8BB","cbf18966-643e-411a-abba-c0191a9e65fe","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""413C151DBB0A4824A99120CED1C1E8BB"",""assignmentId"":""cbf18966-643e-411a-abba-c0191a9e65fe"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=413C151DBB0A4824A99120CED1C1E8BB&assignmentId=cbf18966-643e-411a-abba-c0191a9e65fe&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_4/semantic_series_4_c.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","9","40603","0.0-7.0-3.0","413C151DBB0A4824A99120CED1C1E8BB","413C151DBB0A4824A99120CED1C1E8BB","cbf18966-643e-411a-abba-c0191a9e65fe","54f8d589-66fc-4c65-830f-1dcc63bce8cc","{""participantId"":""413C151DBB0A4824A99120CED1C1E8BB"",""assignmentId"":""cbf18966-643e-411a-abba-c0191a9e65fe"",""projectId"":""54f8d589-66fc-4c65-830f-1dcc63bce8cc""}","https://test12345.live/?participantId=413C151DBB0A4824A99120CED1C1E8BB&assignmentId=cbf18966-643e-411a-abba-c0191a9e65fe&projectId=54f8d589-66fc-4c65-830f-1dcc63bce8cc","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_4/semantic_series_4_d.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
