"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","subject_id","study_id","session_id","urlvar","current_url","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","263","0.0-0.0","3FF27EF7C8224767B45D905E45BE4E6B","3FF27EF7C8224767B45D905E45BE4E6B","90032e6c-c31d-4bbf-aa6b-db8f298c57ad","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""3FF27EF7C8224767B45D905E45BE4E6B"",""assignmentId"":""90032e6c-c31d-4bbf-aa6b-db8f298c57ad"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=3FF27EF7C8224767B45D905E45BE4E6B&assignmentId=90032e6c-c31d-4bbf-aa6b-db8f298c57ad&projectId=e622c465-ee29-4445-8260-1f3431e06587","","","","","",""
"","","","","","instructions","1","1504","0.0-1.0","3FF27EF7C8224767B45D905E45BE4E6B","3FF27EF7C8224767B45D905E45BE4E6B","90032e6c-c31d-4bbf-aa6b-db8f298c57ad","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""3FF27EF7C8224767B45D905E45BE4E6B"",""assignmentId"":""90032e6c-c31d-4bbf-aa6b-db8f298c57ad"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=3FF27EF7C8224767B45D905E45BE4E6B&assignmentId=90032e6c-c31d-4bbf-aa6b-db8f298c57ad&projectId=e622c465-ee29-4445-8260-1f3431e06587","[{""page_index"":0,""viewing_time"":1241}]","1241","","","",""
"","","","","","instructions","2","4340","0.0-2.0","3FF27EF7C8224767B45D905E45BE4E6B","3FF27EF7C8224767B45D905E45BE4E6B","90032e6c-c31d-4bbf-aa6b-db8f298c57ad","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""3FF27EF7C8224767B45D905E45BE4E6B"",""assignmentId"":""90032e6c-c31d-4bbf-aa6b-db8f298c57ad"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=3FF27EF7C8224767B45D905E45BE4E6B&assignmentId=90032e6c-c31d-4bbf-aa6b-db8f298c57ad&projectId=e622c465-ee29-4445-8260-1f3431e06587","[{""page_index"":0,""viewing_time"":2835}]","2835","","","",""
"true","","","","","fullscreen","3","6617","0.0-3.0","3FF27EF7C8224767B45D905E45BE4E6B","3FF27EF7C8224767B45D905E45BE4E6B","90032e6c-c31d-4bbf-aa6b-db8f298c57ad","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""3FF27EF7C8224767B45D905E45BE4E6B"",""assignmentId"":""90032e6c-c31d-4bbf-aa6b-db8f298c57ad"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=3FF27EF7C8224767B45D905E45BE4E6B&assignmentId=90032e6c-c31d-4bbf-aa6b-db8f298c57ad&projectId=e622c465-ee29-4445-8260-1f3431e06587","","1258","","","",""
"","","","","","instructions","4","11133","0.0-4.0","3FF27EF7C8224767B45D905E45BE4E6B","3FF27EF7C8224767B45D905E45BE4E6B","90032e6c-c31d-4bbf-aa6b-db8f298c57ad","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""3FF27EF7C8224767B45D905E45BE4E6B"",""assignmentId"":""90032e6c-c31d-4bbf-aa6b-db8f298c57ad"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=3FF27EF7C8224767B45D905E45BE4E6B&assignmentId=90032e6c-c31d-4bbf-aa6b-db8f298c57ad&projectId=e622c465-ee29-4445-8260-1f3431e06587","[{""page_index"":0,""viewing_time"":4515}]","4516","","","",""
"","","","","","html-button-response","5","14263","0.0-5.0","3FF27EF7C8224767B45D905E45BE4E6B","3FF27EF7C8224767B45D905E45BE4E6B","90032e6c-c31d-4bbf-aa6b-db8f298c57ad","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""3FF27EF7C8224767B45D905E45BE4E6B"",""assignmentId"":""90032e6c-c31d-4bbf-aa6b-db8f298c57ad"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=3FF27EF7C8224767B45D905E45BE4E6B&assignmentId=90032e6c-c31d-4bbf-aa6b-db8f298c57ad&projectId=e622c465-ee29-4445-8260-1f3431e06587","","3127","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
    </div>","1","1",""
"","","","","","html-keyboard-response","6","17275","0.0-7.0-0.0","3FF27EF7C8224767B45D905E45BE4E6B","3FF27EF7C8224767B45D905E45BE4E6B","90032e6c-c31d-4bbf-aa6b-db8f298c57ad","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""3FF27EF7C8224767B45D905E45BE4E6B"",""assignmentId"":""90032e6c-c31d-4bbf-aa6b-db8f298c57ad"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=3FF27EF7C8224767B45D905E45BE4E6B&assignmentId=90032e6c-c31d-4bbf-aa6b-db8f298c57ad&projectId=e622c465-ee29-4445-8260-1f3431e06587","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_14/semantic_series_14_a.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","7","20276","0.0-7.0-1.0","3FF27EF7C8224767B45D905E45BE4E6B","3FF27EF7C8224767B45D905E45BE4E6B","90032e6c-c31d-4bbf-aa6b-db8f298c57ad","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""3FF27EF7C8224767B45D905E45BE4E6B"",""assignmentId"":""90032e6c-c31d-4bbf-aa6b-db8f298c57ad"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=3FF27EF7C8224767B45D905E45BE4E6B&assignmentId=90032e6c-c31d-4bbf-aa6b-db8f298c57ad&projectId=e622c465-ee29-4445-8260-1f3431e06587","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_14/semantic_series_14_b.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","8","23278","0.0-7.0-2.0","3FF27EF7C8224767B45D905E45BE4E6B","3FF27EF7C8224767B45D905E45BE4E6B","90032e6c-c31d-4bbf-aa6b-db8f298c57ad","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""3FF27EF7C8224767B45D905E45BE4E6B"",""assignmentId"":""90032e6c-c31d-4bbf-aa6b-db8f298c57ad"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=3FF27EF7C8224767B45D905E45BE4E6B&assignmentId=90032e6c-c31d-4bbf-aa6b-db8f298c57ad&projectId=e622c465-ee29-4445-8260-1f3431e06587","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_14/semantic_series_14_c.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","9","26279","0.0-7.0-3.0","3FF27EF7C8224767B45D905E45BE4E6B","3FF27EF7C8224767B45D905E45BE4E6B","90032e6c-c31d-4bbf-aa6b-db8f298c57ad","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""3FF27EF7C8224767B45D905E45BE4E6B"",""assignmentId"":""90032e6c-c31d-4bbf-aa6b-db8f298c57ad"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=3FF27EF7C8224767B45D905E45BE4E6B&assignmentId=90032e6c-c31d-4bbf-aa6b-db8f298c57ad&projectId=e622c465-ee29-4445-8260-1f3431e06587","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_14/semantic_series_14_d.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
