"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","subject_id","study_id","session_id","urlvar","current_url","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","2117","0.0-0.0","2D5BD668F13049FA8CDC71ECD2DDE2E2","2D5BD668F13049FA8CDC71ECD2DDE2E2","e485ade4-8b74-4c41-8921-aa31da464083","bea99957-1862-4ad8-9558-57b91e42ce64","{""participantId"":""2D5BD668F13049FA8CDC71ECD2DDE2E2"",""assignmentId"":""e485ade4-8b74-4c41-8921-aa31da464083"",""projectId"":""bea99957-1862-4ad8-9558-57b91e42ce64""}","https://test12345.live/?participantId=2D5BD668F13049FA8CDC71ECD2DDE2E2&assignmentId=e485ade4-8b74-4c41-8921-aa31da464083&projectId=bea99957-1862-4ad8-9558-57b91e42ce64","","","","","",""
"","","","","","instructions","1","4095","0.0-1.0","2D5BD668F13049FA8CDC71ECD2DDE2E2","2D5BD668F13049FA8CDC71ECD2DDE2E2","e485ade4-8b74-4c41-8921-aa31da464083","bea99957-1862-4ad8-9558-57b91e42ce64","{""participantId"":""2D5BD668F13049FA8CDC71ECD2DDE2E2"",""assignmentId"":""e485ade4-8b74-4c41-8921-aa31da464083"",""projectId"":""bea99957-1862-4ad8-9558-57b91e42ce64""}","https://test12345.live/?participantId=2D5BD668F13049FA8CDC71ECD2DDE2E2&assignmentId=e485ade4-8b74-4c41-8921-aa31da464083&projectId=bea99957-1862-4ad8-9558-57b91e42ce64","[{""page_index"":0,""viewing_time"":1977}]","1977","","","",""
"","","","","","instructions","2","25098","0.0-2.0","2D5BD668F13049FA8CDC71ECD2DDE2E2","2D5BD668F13049FA8CDC71ECD2DDE2E2","e485ade4-8b74-4c41-8921-aa31da464083","bea99957-1862-4ad8-9558-57b91e42ce64","{""participantId"":""2D5BD668F13049FA8CDC71ECD2DDE2E2"",""assignmentId"":""e485ade4-8b74-4c41-8921-aa31da464083"",""projectId"":""bea99957-1862-4ad8-9558-57b91e42ce64""}","https://test12345.live/?participantId=2D5BD668F13049FA8CDC71ECD2DDE2E2&assignmentId=e485ade4-8b74-4c41-8921-aa31da464083&projectId=bea99957-1862-4ad8-9558-57b91e42ce64","[{""page_index"":0,""viewing_time"":21003}]","21003","","","",""
"true","","","","","fullscreen","3","27369","0.0-3.0","2D5BD668F13049FA8CDC71ECD2DDE2E2","2D5BD668F13049FA8CDC71ECD2DDE2E2","e485ade4-8b74-4c41-8921-aa31da464083","bea99957-1862-4ad8-9558-57b91e42ce64","{""participantId"":""2D5BD668F13049FA8CDC71ECD2DDE2E2"",""assignmentId"":""e485ade4-8b74-4c41-8921-aa31da464083"",""projectId"":""bea99957-1862-4ad8-9558-57b91e42ce64""}","https://test12345.live/?participantId=2D5BD668F13049FA8CDC71ECD2DDE2E2&assignmentId=e485ade4-8b74-4c41-8921-aa31da464083&projectId=bea99957-1862-4ad8-9558-57b91e42ce64","","1261","","","",""
"","","","","","instructions","4","36855","0.0-4.0","2D5BD668F13049FA8CDC71ECD2DDE2E2","2D5BD668F13049FA8CDC71ECD2DDE2E2","e485ade4-8b74-4c41-8921-aa31da464083","bea99957-1862-4ad8-9558-57b91e42ce64","{""participantId"":""2D5BD668F13049FA8CDC71ECD2DDE2E2"",""assignmentId"":""e485ade4-8b74-4c41-8921-aa31da464083"",""projectId"":""bea99957-1862-4ad8-9558-57b91e42ce64""}","https://test12345.live/?participantId=2D5BD668F13049FA8CDC71ECD2DDE2E2&assignmentId=e485ade4-8b74-4c41-8921-aa31da464083&projectId=bea99957-1862-4ad8-9558-57b91e42ce64","[{""page_index"":0,""viewing_time"":9485}]","9485","","","",""
"","","","","","html-button-response","5","39499","0.0-5.0","2D5BD668F13049FA8CDC71ECD2DDE2E2","2D5BD668F13049FA8CDC71ECD2DDE2E2","e485ade4-8b74-4c41-8921-aa31da464083","bea99957-1862-4ad8-9558-57b91e42ce64","{""participantId"":""2D5BD668F13049FA8CDC71ECD2DDE2E2"",""assignmentId"":""e485ade4-8b74-4c41-8921-aa31da464083"",""projectId"":""bea99957-1862-4ad8-9558-57b91e42ce64""}","https://test12345.live/?participantId=2D5BD668F13049FA8CDC71ECD2DDE2E2&assignmentId=e485ade4-8b74-4c41-8921-aa31da464083&projectId=bea99957-1862-4ad8-9558-57b91e42ce64","","2643","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
    </div>","1","1",""
"","","","","","html-keyboard-response","6","42504","0.0-6.0-0.0","2D5BD668F13049FA8CDC71ECD2DDE2E2","2D5BD668F13049FA8CDC71ECD2DDE2E2","e485ade4-8b74-4c41-8921-aa31da464083","bea99957-1862-4ad8-9558-57b91e42ce64","{""participantId"":""2D5BD668F13049FA8CDC71ECD2DDE2E2"",""assignmentId"":""e485ade4-8b74-4c41-8921-aa31da464083"",""projectId"":""bea99957-1862-4ad8-9558-57b91e42ce64""}","https://test12345.live/?participantId=2D5BD668F13049FA8CDC71ECD2DDE2E2&assignmentId=e485ade4-8b74-4c41-8921-aa31da464083&projectId=bea99957-1862-4ad8-9558-57b91e42ce64","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_16/causal_series_16_a.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","7","45506","0.0-6.0-1.0","2D5BD668F13049FA8CDC71ECD2DDE2E2","2D5BD668F13049FA8CDC71ECD2DDE2E2","e485ade4-8b74-4c41-8921-aa31da464083","bea99957-1862-4ad8-9558-57b91e42ce64","{""participantId"":""2D5BD668F13049FA8CDC71ECD2DDE2E2"",""assignmentId"":""e485ade4-8b74-4c41-8921-aa31da464083"",""projectId"":""bea99957-1862-4ad8-9558-57b91e42ce64""}","https://test12345.live/?participantId=2D5BD668F13049FA8CDC71ECD2DDE2E2&assignmentId=e485ade4-8b74-4c41-8921-aa31da464083&projectId=bea99957-1862-4ad8-9558-57b91e42ce64","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_16/causal_series_16_b.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","8","48507","0.0-6.0-2.0","2D5BD668F13049FA8CDC71ECD2DDE2E2","2D5BD668F13049FA8CDC71ECD2DDE2E2","e485ade4-8b74-4c41-8921-aa31da464083","bea99957-1862-4ad8-9558-57b91e42ce64","{""participantId"":""2D5BD668F13049FA8CDC71ECD2DDE2E2"",""assignmentId"":""e485ade4-8b74-4c41-8921-aa31da464083"",""projectId"":""bea99957-1862-4ad8-9558-57b91e42ce64""}","https://test12345.live/?participantId=2D5BD668F13049FA8CDC71ECD2DDE2E2&assignmentId=e485ade4-8b74-4c41-8921-aa31da464083&projectId=bea99957-1862-4ad8-9558-57b91e42ce64","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_16/causal_series_16_c.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","9","51514","0.0-6.0-3.0","2D5BD668F13049FA8CDC71ECD2DDE2E2","2D5BD668F13049FA8CDC71ECD2DDE2E2","e485ade4-8b74-4c41-8921-aa31da464083","bea99957-1862-4ad8-9558-57b91e42ce64","{""participantId"":""2D5BD668F13049FA8CDC71ECD2DDE2E2"",""assignmentId"":""e485ade4-8b74-4c41-8921-aa31da464083"",""projectId"":""bea99957-1862-4ad8-9558-57b91e42ce64""}","https://test12345.live/?participantId=2D5BD668F13049FA8CDC71ECD2DDE2E2&assignmentId=e485ade4-8b74-4c41-8921-aa31da464083&projectId=bea99957-1862-4ad8-9558-57b91e42ce64","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_16/causal_series_16_d.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
