"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice"
"true","false","[]","[]","[]","preload","0","7379","0.0-0.0","A2305E4B93FA41C5844D0043E3542501","4ca2a0d1-069f-485e-8045-c2d17cf4e59a","5479079d-2186-49b2-89e2-e3afab6abcc2","","","","",""
"","","","","","instructions","1","12200","0.0-1.0","A2305E4B93FA41C5844D0043E3542501","4ca2a0d1-069f-485e-8045-c2d17cf4e59a","5479079d-2186-49b2-89e2-e3afab6abcc2","[{""page_index"":0,""viewing_time"":4819}]","4820","","",""
"","","","","","instructions","2","21341","0.0-2.0","A2305E4B93FA41C5844D0043E3542501","4ca2a0d1-069f-485e-8045-c2d17cf4e59a","5479079d-2186-49b2-89e2-e3afab6abcc2","[{""page_index"":0,""viewing_time"":9138}]","9138","","",""
"true","","","","","fullscreen","3","24768","0.0-3.0","A2305E4B93FA41C5844D0043E3542501","4ca2a0d1-069f-485e-8045-c2d17cf4e59a","5479079d-2186-49b2-89e2-e3afab6abcc2","","2419","","",""
"","","","","","instructions","4","44966","0.0-4.0","A2305E4B93FA41C5844D0043E3542501","4ca2a0d1-069f-485e-8045-c2d17cf4e59a","5479079d-2186-49b2-89e2-e3afab6abcc2","[{""page_index"":0,""viewing_time"":20197}]","20198","","",""
"","","","","","html-keyboard-response","5","47984","0.0-5.0","A2305E4B93FA41C5844D0043E3542501","4ca2a0d1-069f-485e-8045-c2d17cf4e59a","5479079d-2186-49b2-89e2-e3afab6abcc2","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_16/causal_series_16_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","6","51002","0.0-6.0","A2305E4B93FA41C5844D0043E3542501","4ca2a0d1-069f-485e-8045-c2d17cf4e59a","5479079d-2186-49b2-89e2-e3afab6abcc2","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_16/causal_series_16_b.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","7","54017","0.0-7.0","A2305E4B93FA41C5844D0043E3542501","4ca2a0d1-069f-485e-8045-c2d17cf4e59a","5479079d-2186-49b2-89e2-e3afab6abcc2","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_16/causal_series_16_c.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-button-response","8","59495","0.0-8.0","A2305E4B93FA41C5844D0043E3542501","4ca2a0d1-069f-485e-8045-c2d17cf4e59a","5479079d-2186-49b2-89e2-e3afab6abcc2","","5470","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
    </div>","1","1"
"","","","","","html-keyboard-response","9","62513","0.0-9.0-1.0-0.0","A2305E4B93FA41C5844D0043E3542501","4ca2a0d1-069f-485e-8045-c2d17cf4e59a","5479079d-2186-49b2-89e2-e3afab6abcc2","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/semantic/semantic_series_16/semantic_series_16_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","10","65530","0.0-10.0","A2305E4B93FA41C5844D0043E3542501","4ca2a0d1-069f-485e-8045-c2d17cf4e59a","5479079d-2186-49b2-89e2-e3afab6abcc2","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/other/blank.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","11","68534","0.0-11.0","A2305E4B93FA41C5844D0043E3542501","4ca2a0d1-069f-485e-8045-c2d17cf4e59a","5479079d-2186-49b2-89e2-e3afab6abcc2","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_6/causal_series_6_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","12","71548","0.0-12.0","A2305E4B93FA41C5844D0043E3542501","4ca2a0d1-069f-485e-8045-c2d17cf4e59a","5479079d-2186-49b2-89e2-e3afab6abcc2","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_6/causal_series_6_b.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","13","74556","0.0-13.0","A2305E4B93FA41C5844D0043E3542501","4ca2a0d1-069f-485e-8045-c2d17cf4e59a","5479079d-2186-49b2-89e2-e3afab6abcc2","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_6/causal_series_6_c.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-button-response","14","77548","0.0-14.0","A2305E4B93FA41C5844D0043E3542501","4ca2a0d1-069f-485e-8045-c2d17cf4e59a","5479079d-2186-49b2-89e2-e3afab6abcc2","","2988","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
    </div>","0","0"
"","","","","","html-keyboard-response","15","80555","0.0-15.0-0.0-0.0","A2305E4B93FA41C5844D0043E3542501","4ca2a0d1-069f-485e-8045-c2d17cf4e59a","5479079d-2186-49b2-89e2-e3afab6abcc2","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_6/causal_series_6_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","16","83563","0.0-16.0","A2305E4B93FA41C5844D0043E3542501","4ca2a0d1-069f-485e-8045-c2d17cf4e59a","5479079d-2186-49b2-89e2-e3afab6abcc2","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/other/blank.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
