"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","firstImageNumber","secondImageNumber","response_made"
"true","false","[]","[]","[]","preload","0","2493","0.0-0.0","","","","","","",""
"","","","","","instructions","1","14146","0.0-1.0","[{""page_index"":0,""viewing_time"":11652}]","11652","","","","",""
"","","","","","html-button-response","2","21429","0.0-2.0","","7281","
          <div style=""display: flex; justify-content: center; align-items: center;"">
            <!-- Event 1 on the left -->
            <div style=""text-align: center; margin-right: 20px;"">
              <p style=""font-size: 24px; font-weight: bold;"">Event 1</p>
              <img src=""images/causal/physical_activity_semantic/physical_activity_semantic_2.png"" style=""width: 300px; height: auto;"">
            </div>
            <!-- Event 2 on the right -->
            <div style=""text-align: center; margin-left: 20px;"">
              <p style=""font-size: 24px; font-weight: bold;"">Event 2</p>
              <img src=""images/causal/physical_activity_semantic/physical_activity_semantic_4.png"" style=""width: 300px; height: auto;"">
            </div>
          </div>
          <p style=""text-align: center; margin-top: 20px;"">Did Event 1 happen before Event 2?</p>","2","2","4","true"
"","","","","","html-button-response","3","27552","0.0-3.0","","6123","
          <div style=""display: flex; justify-content: center; align-items: center;"">
            <!-- Event 1 on the left -->
            <div style=""text-align: center; margin-right: 20px;"">
              <p style=""font-size: 24px; font-weight: bold;"">Event 1</p>
              <img src=""images/causal/physical_activity_semantic/physical_activity_semantic_8.png"" style=""width: 300px; height: auto;"">
            </div>
            <!-- Event 2 on the right -->
            <div style=""text-align: center; margin-left: 20px;"">
              <p style=""font-size: 24px; font-weight: bold;"">Event 2</p>
              <img src=""images/causal/physical_activity_semantic/physical_activity_semantic_10.png"" style=""width: 300px; height: auto;"">
            </div>
          </div>
          <p style=""text-align: center; margin-top: 20px;"">Did Event 1 happen before Event 2?</p>","2","8","10","true"
"","","","","","html-button-response","4","33239","0.0-4.0","","5685","
          <div style=""display: flex; justify-content: center; align-items: center;"">
            <!-- Event 1 on the left -->
            <div style=""text-align: center; margin-right: 20px;"">
              <p style=""font-size: 24px; font-weight: bold;"">Event 1</p>
              <img src=""images/causal/physical_activity_semantic/physical_activity_semantic_8.png"" style=""width: 300px; height: auto;"">
            </div>
            <!-- Event 2 on the right -->
            <div style=""text-align: center; margin-left: 20px;"">
              <p style=""font-size: 24px; font-weight: bold;"">Event 2</p>
              <img src=""images/causal/physical_activity_semantic/physical_activity_semantic_5.png"" style=""width: 300px; height: auto;"">
            </div>
          </div>
          <p style=""text-align: center; margin-top: 20px;"">Did Event 1 happen before Event 2?</p>","2","8","5","true"
"","","","","","html-button-response","5","39169","0.0-5.0","","5929","
          <div style=""display: flex; justify-content: center; align-items: center;"">
            <!-- Event 1 on the left -->
            <div style=""text-align: center; margin-right: 20px;"">
              <p style=""font-size: 24px; font-weight: bold;"">Event 1</p>
              <img src=""images/causal/physical_activity_semantic/physical_activity_semantic_10.png"" style=""width: 300px; height: auto;"">
            </div>
            <!-- Event 2 on the right -->
            <div style=""text-align: center; margin-left: 20px;"">
              <p style=""font-size: 24px; font-weight: bold;"">Event 2</p>
              <img src=""images/causal/physical_activity_semantic/physical_activity_semantic_6.png"" style=""width: 300px; height: auto;"">
            </div>
          </div>
          <p style=""text-align: center; margin-top: 20px;"">Did Event 1 happen before Event 2?</p>","2","10","6","true"
"","","","","","html-button-response","6","45012","0.0-6.0","","5840","
          <div style=""display: flex; justify-content: center; align-items: center;"">
            <!-- Event 1 on the left -->
            <div style=""text-align: center; margin-right: 20px;"">
              <p style=""font-size: 24px; font-weight: bold;"">Event 1</p>
              <img src=""images/causal/physical_activity_semantic/physical_activity_semantic_2.png"" style=""width: 300px; height: auto;"">
            </div>
            <!-- Event 2 on the right -->
            <div style=""text-align: center; margin-left: 20px;"">
              <p style=""font-size: 24px; font-weight: bold;"">Event 2</p>
              <img src=""images/causal/physical_activity_semantic/physical_activity_semantic_8.png"" style=""width: 300px; height: auto;"">
            </div>
          </div>
          <p style=""text-align: center; margin-top: 20px;"">Did Event 1 happen before Event 2?</p>","2","2","8","true"
"","","","","","html-button-response","7","50739","0.0-7.0","","5725","
          <div style=""display: flex; justify-content: center; align-items: center;"">
            <!-- Event 1 on the left -->
            <div style=""text-align: center; margin-right: 20px;"">
              <p style=""font-size: 24px; font-weight: bold;"">Event 1</p>
              <img src=""images/causal/physical_activity_semantic/physical_activity_semantic_10.png"" style=""width: 300px; height: auto;"">
            </div>
            <!-- Event 2 on the right -->
            <div style=""text-align: center; margin-left: 20px;"">
              <p style=""font-size: 24px; font-weight: bold;"">Event 2</p>
              <img src=""images/causal/physical_activity_semantic/physical_activity_semantic_7.png"" style=""width: 300px; height: auto;"">
            </div>
          </div>
          <p style=""text-align: center; margin-top: 20px;"">Did Event 1 happen before Event 2?</p>","2","10","7","true"
"","","","","","html-button-response","8","56873","0.0-8.0","","6132","
          <div style=""display: flex; justify-content: center; align-items: center;"">
            <!-- Event 1 on the left -->
            <div style=""text-align: center; margin-right: 20px;"">
              <p style=""font-size: 24px; font-weight: bold;"">Event 1</p>
              <img src=""images/causal/physical_activity_semantic/physical_activity_semantic_6.png"" style=""width: 300px; height: auto;"">
            </div>
            <!-- Event 2 on the right -->
            <div style=""text-align: center; margin-left: 20px;"">
              <p style=""font-size: 24px; font-weight: bold;"">Event 2</p>
              <img src=""images/causal/physical_activity_semantic/physical_activity_semantic_7.png"" style=""width: 300px; height: auto;"">
            </div>
          </div>
          <p style=""text-align: center; margin-top: 20px;"">Did Event 1 happen before Event 2?</p>","2","6","7","true"
"","","","","","html-button-response","9","62849","0.0-9.0","","5975","
          <div style=""display: flex; justify-content: center; align-items: center;"">
            <!-- Event 1 on the left -->
            <div style=""text-align: center; margin-right: 20px;"">
              <p style=""font-size: 24px; font-weight: bold;"">Event 1</p>
              <img src=""images/causal/physical_activity_semantic/physical_activity_semantic_7.png"" style=""width: 300px; height: auto;"">
            </div>
            <!-- Event 2 on the right -->
            <div style=""text-align: center; margin-left: 20px;"">
              <p style=""font-size: 24px; font-weight: bold;"">Event 2</p>
              <img src=""images/causal/physical_activity_semantic/physical_activity_semantic_4.png"" style=""width: 300px; height: auto;"">
            </div>
          </div>
          <p style=""text-align: center; margin-top: 20px;"">Did Event 1 happen before Event 2?</p>","2","7","4","true"
