"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice"
"true","false","[]","[]","[]","preload","0","18059","0.0-0.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","","","",""
"","","","","","instructions","1","83269","0.0-1.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","[{""page_index"":0,""viewing_time"":65211}]","65212","","",""
"","","","","","instructions","2","123795","0.0-2.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","[{""page_index"":0,""viewing_time"":40526}]","40526","","",""
"true","","","","","fullscreen","3","126471","0.0-3.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","1673","","",""
"","","","","","instructions","4","134210","0.0-4.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","[{""page_index"":0,""viewing_time"":7739}]","7739","","",""
"","","","","","html-keyboard-response","5","137216","0.0-5.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_16/causal_series_16_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","6","140226","0.0-6.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_16/causal_series_16_b.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","7","143231","0.0-7.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_16/causal_series_16_c.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-button-response","8","144960","0.0-8.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","1728","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
    </div>","0","0"
"","","","","","html-keyboard-response","9","147971","0.0-9.0-0.0-0.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_16/causal_series_16_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","10","150975","0.0-10.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/other/blank.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","11","153977","0.0-11.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_18/causal_series_18_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","12","156985","0.0-12.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_18/causal_series_18_b.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","13","160001","0.0-13.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_18/causal_series_18_c.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-button-response","14","162152","0.0-14.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","2149","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
    </div>","1","1"
"","","","","","html-keyboard-response","15","165167","0.0-15.0-1.0-0.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/semantic/semantic_series_17/semantic_series_17_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","16","168181","0.0-16.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/other/blank.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","17","171188","0.0-17.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_12/causal_series_12_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","18","174204","0.0-18.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_12/causal_series_12_b.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","19","177207","0.0-19.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_12/causal_series_12_c.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-button-response","20","180506","0.0-20.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","3298","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
    </div>","1","1"
"","","","","","html-keyboard-response","21","183517","0.0-21.0-1.0-0.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/semantic/semantic_series_11/semantic_series_11_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","22","186525","0.0-22.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/other/blank.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","23","189528","0.0-23.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_17/causal_series_17_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","24","192530","0.0-24.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_17/causal_series_17_b.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","25","195532","0.0-25.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_17/causal_series_17_c.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-button-response","26","197385","0.0-26.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","1851","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
    </div>","0","0"
"","","","","","html-keyboard-response","27","200391","0.0-27.0-0.0-0.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_17/causal_series_17_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","28","203405","0.0-28.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/other/blank.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","29","206407","0.0-29.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_2/causal_series_2_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","30","209416","0.0-30.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_2/causal_series_2_b.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","31","212423","0.0-31.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_2/causal_series_2_c.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-button-response","32","214333","0.0-32.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","1909","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
    </div>","0","0"
"","","","","","html-keyboard-response","33","217346","0.0-33.0-0.0-0.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_2/causal_series_2_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","34","220350","0.0-34.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/other/blank.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","35","223363","0.0-35.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_4/causal_series_4_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","36","226373","0.0-36.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_4/causal_series_4_b.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","37","229377","0.0-37.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_4/causal_series_4_c.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-button-response","38","232069","0.0-38.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","2691","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
    </div>","0","0"
"","","","","","html-keyboard-response","39","235077","0.0-39.0-0.0-0.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_4/causal_series_4_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","40","238080","0.0-40.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/other/blank.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","41","241093","0.0-41.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_9/causal_series_9_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","42","244097","0.0-42.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_9/causal_series_9_b.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","43","247098","0.0-43.0","A57FCC953F3D48B993832F20BD986772","addf4069-dbbf-4f4a-a1b8-98475f0beb03","92e08bb8-2bb0-463c-bc98-cd72da82565c","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_9/causal_series_9_c.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
