"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice"
"true","false","[]","[]","[]","preload","0","4083","0.0-0.0","49A5FF05887947508ADBDC5F84F3C0B5","cf56e7d1-d494-47e3-b3fe-d75d877ce5b8","60874837-17fe-43d8-ba5e-75a805c652dd","","","","",""
"","","","","","instructions","1","7630","0.0-1.0","49A5FF05887947508ADBDC5F84F3C0B5","cf56e7d1-d494-47e3-b3fe-d75d877ce5b8","60874837-17fe-43d8-ba5e-75a805c652dd","[{""page_index"":0,""viewing_time"":3546}]","3546","","",""
"","","","","","instructions","2","35783","0.0-2.0","49A5FF05887947508ADBDC5F84F3C0B5","cf56e7d1-d494-47e3-b3fe-d75d877ce5b8","60874837-17fe-43d8-ba5e-75a805c652dd","[{""page_index"":0,""viewing_time"":28151}]","28152","","",""
"true","","","","","fullscreen","3","43193","0.0-3.0","49A5FF05887947508ADBDC5F84F3C0B5","cf56e7d1-d494-47e3-b3fe-d75d877ce5b8","60874837-17fe-43d8-ba5e-75a805c652dd","","6406","","",""
"","","","","","instructions","4","53000","0.0-4.0","49A5FF05887947508ADBDC5F84F3C0B5","cf56e7d1-d494-47e3-b3fe-d75d877ce5b8","60874837-17fe-43d8-ba5e-75a805c652dd","[{""page_index"":0,""viewing_time"":9804}]","9805","","",""
"","","","","","html-keyboard-response","5","56005","0.0-5.0","49A5FF05887947508ADBDC5F84F3C0B5","cf56e7d1-d494-47e3-b3fe-d75d877ce5b8","60874837-17fe-43d8-ba5e-75a805c652dd","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_11/causal_series_11_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","6","59007","0.0-6.0","49A5FF05887947508ADBDC5F84F3C0B5","cf56e7d1-d494-47e3-b3fe-d75d877ce5b8","60874837-17fe-43d8-ba5e-75a805c652dd","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_11/causal_series_11_b.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","7","62012","0.0-7.0","49A5FF05887947508ADBDC5F84F3C0B5","cf56e7d1-d494-47e3-b3fe-d75d877ce5b8","60874837-17fe-43d8-ba5e-75a805c652dd","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_11/causal_series_11_c.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-button-response","8","64623","0.0-8.0","49A5FF05887947508ADBDC5F84F3C0B5","cf56e7d1-d494-47e3-b3fe-d75d877ce5b8","60874837-17fe-43d8-ba5e-75a805c652dd","","2607","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
    </div>","1","1"
"","","","","","html-keyboard-response","9","67625","0.0-9.0-1.0-0.0","49A5FF05887947508ADBDC5F84F3C0B5","cf56e7d1-d494-47e3-b3fe-d75d877ce5b8","60874837-17fe-43d8-ba5e-75a805c652dd","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/semantic/semantic_series_10/semantic_series_10_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","10","70628","0.0-10.0","49A5FF05887947508ADBDC5F84F3C0B5","cf56e7d1-d494-47e3-b3fe-d75d877ce5b8","60874837-17fe-43d8-ba5e-75a805c652dd","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/other/blank.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","11","73631","0.0-11.0","49A5FF05887947508ADBDC5F84F3C0B5","cf56e7d1-d494-47e3-b3fe-d75d877ce5b8","60874837-17fe-43d8-ba5e-75a805c652dd","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_18/causal_series_18_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","12","76633","0.0-12.0","49A5FF05887947508ADBDC5F84F3C0B5","cf56e7d1-d494-47e3-b3fe-d75d877ce5b8","60874837-17fe-43d8-ba5e-75a805c652dd","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_18/causal_series_18_b.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","13","79635","0.0-13.0","49A5FF05887947508ADBDC5F84F3C0B5","cf56e7d1-d494-47e3-b3fe-d75d877ce5b8","60874837-17fe-43d8-ba5e-75a805c652dd","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_18/causal_series_18_c.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-button-response","14","80957","0.0-14.0","49A5FF05887947508ADBDC5F84F3C0B5","cf56e7d1-d494-47e3-b3fe-d75d877ce5b8","60874837-17fe-43d8-ba5e-75a805c652dd","","1321","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
    </div>","0","0"
