"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","subject_id","study_id","session_id","urlvar","current_url","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","794","0.0-0.0","AAE6A7BF55A54CA29822014110DEFF70","AAE6A7BF55A54CA29822014110DEFF70","2adc1140-0f29-4655-b370-9bc848e82e56","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""AAE6A7BF55A54CA29822014110DEFF70"",""assignmentId"":""2adc1140-0f29-4655-b370-9bc848e82e56"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=AAE6A7BF55A54CA29822014110DEFF70&assignmentId=2adc1140-0f29-4655-b370-9bc848e82e56&projectId=e622c465-ee29-4445-8260-1f3431e06587","","","","","",""
"","","","","","instructions","1","12430","0.0-1.0","AAE6A7BF55A54CA29822014110DEFF70","AAE6A7BF55A54CA29822014110DEFF70","2adc1140-0f29-4655-b370-9bc848e82e56","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""AAE6A7BF55A54CA29822014110DEFF70"",""assignmentId"":""2adc1140-0f29-4655-b370-9bc848e82e56"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=AAE6A7BF55A54CA29822014110DEFF70&assignmentId=2adc1140-0f29-4655-b370-9bc848e82e56&projectId=e622c465-ee29-4445-8260-1f3431e06587","[{""page_index"":0,""viewing_time"":11635}]","11636","","","",""
"","","","","","instructions","2","17824","0.0-2.0","AAE6A7BF55A54CA29822014110DEFF70","AAE6A7BF55A54CA29822014110DEFF70","2adc1140-0f29-4655-b370-9bc848e82e56","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""AAE6A7BF55A54CA29822014110DEFF70"",""assignmentId"":""2adc1140-0f29-4655-b370-9bc848e82e56"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=AAE6A7BF55A54CA29822014110DEFF70&assignmentId=2adc1140-0f29-4655-b370-9bc848e82e56&projectId=e622c465-ee29-4445-8260-1f3431e06587","[{""page_index"":0,""viewing_time"":5393}]","5394","","","",""
"true","","","","","fullscreen","3","20866","0.0-3.0","AAE6A7BF55A54CA29822014110DEFF70","AAE6A7BF55A54CA29822014110DEFF70","2adc1140-0f29-4655-b370-9bc848e82e56","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""AAE6A7BF55A54CA29822014110DEFF70"",""assignmentId"":""2adc1140-0f29-4655-b370-9bc848e82e56"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=AAE6A7BF55A54CA29822014110DEFF70&assignmentId=2adc1140-0f29-4655-b370-9bc848e82e56&projectId=e622c465-ee29-4445-8260-1f3431e06587","","2025","","","",""
"","","","","","instructions","4","27934","0.0-4.0","AAE6A7BF55A54CA29822014110DEFF70","AAE6A7BF55A54CA29822014110DEFF70","2adc1140-0f29-4655-b370-9bc848e82e56","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""AAE6A7BF55A54CA29822014110DEFF70"",""assignmentId"":""2adc1140-0f29-4655-b370-9bc848e82e56"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=AAE6A7BF55A54CA29822014110DEFF70&assignmentId=2adc1140-0f29-4655-b370-9bc848e82e56&projectId=e622c465-ee29-4445-8260-1f3431e06587","[{""page_index"":0,""viewing_time"":7068}]","7068","","","",""
"","","","","","html-button-response","5","30983","0.0-5.0","AAE6A7BF55A54CA29822014110DEFF70","AAE6A7BF55A54CA29822014110DEFF70","2adc1140-0f29-4655-b370-9bc848e82e56","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""AAE6A7BF55A54CA29822014110DEFF70"",""assignmentId"":""2adc1140-0f29-4655-b370-9bc848e82e56"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=AAE6A7BF55A54CA29822014110DEFF70&assignmentId=2adc1140-0f29-4655-b370-9bc848e82e56&projectId=e622c465-ee29-4445-8260-1f3431e06587","","3047","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
    </div>","0","0",""
"","","","","","html-keyboard-response","6","33985","0.0-6.0-0.0","AAE6A7BF55A54CA29822014110DEFF70","AAE6A7BF55A54CA29822014110DEFF70","2adc1140-0f29-4655-b370-9bc848e82e56","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""AAE6A7BF55A54CA29822014110DEFF70"",""assignmentId"":""2adc1140-0f29-4655-b370-9bc848e82e56"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=AAE6A7BF55A54CA29822014110DEFF70&assignmentId=2adc1140-0f29-4655-b370-9bc848e82e56&projectId=e622c465-ee29-4445-8260-1f3431e06587","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_4/causal_series_4_a.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","7","36988","0.0-6.0-1.0","AAE6A7BF55A54CA29822014110DEFF70","AAE6A7BF55A54CA29822014110DEFF70","2adc1140-0f29-4655-b370-9bc848e82e56","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""AAE6A7BF55A54CA29822014110DEFF70"",""assignmentId"":""2adc1140-0f29-4655-b370-9bc848e82e56"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=AAE6A7BF55A54CA29822014110DEFF70&assignmentId=2adc1140-0f29-4655-b370-9bc848e82e56&projectId=e622c465-ee29-4445-8260-1f3431e06587","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_4/causal_series_4_b.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","8","39989","0.0-6.0-2.0","AAE6A7BF55A54CA29822014110DEFF70","AAE6A7BF55A54CA29822014110DEFF70","2adc1140-0f29-4655-b370-9bc848e82e56","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""AAE6A7BF55A54CA29822014110DEFF70"",""assignmentId"":""2adc1140-0f29-4655-b370-9bc848e82e56"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=AAE6A7BF55A54CA29822014110DEFF70&assignmentId=2adc1140-0f29-4655-b370-9bc848e82e56&projectId=e622c465-ee29-4445-8260-1f3431e06587","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_4/causal_series_4_c.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","9","42990","0.0-6.0-3.0","AAE6A7BF55A54CA29822014110DEFF70","AAE6A7BF55A54CA29822014110DEFF70","2adc1140-0f29-4655-b370-9bc848e82e56","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""AAE6A7BF55A54CA29822014110DEFF70"",""assignmentId"":""2adc1140-0f29-4655-b370-9bc848e82e56"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=AAE6A7BF55A54CA29822014110DEFF70&assignmentId=2adc1140-0f29-4655-b370-9bc848e82e56&projectId=e622c465-ee29-4445-8260-1f3431e06587","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_4/causal_series_4_d.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-button-response","10","47377","0.0-8.0","AAE6A7BF55A54CA29822014110DEFF70","AAE6A7BF55A54CA29822014110DEFF70","2adc1140-0f29-4655-b370-9bc848e82e56","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""AAE6A7BF55A54CA29822014110DEFF70"",""assignmentId"":""2adc1140-0f29-4655-b370-9bc848e82e56"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=AAE6A7BF55A54CA29822014110DEFF70&assignmentId=2adc1140-0f29-4655-b370-9bc848e82e56&projectId=e622c465-ee29-4445-8260-1f3431e06587","","4386","Was there a person in the picture?","1","",""
