"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice"
"true","false","[]","[]","[]","preload","0","1680","0.0-0.0","DF959B9765D7492EBA591146715DAFE8","5676c848-7ff5-47d3-86f9-deedff5c222f","58046770-4c03-4bc2-b4bc-e7359011db5d","","","","",""
"","","","","","instructions","1","18068","0.0-1.0","DF959B9765D7492EBA591146715DAFE8","5676c848-7ff5-47d3-86f9-deedff5c222f","58046770-4c03-4bc2-b4bc-e7359011db5d","[{""page_index"":0,""viewing_time"":16388}]","16388","","",""
"","","","","","instructions","2","36430","0.0-2.0","DF959B9765D7492EBA591146715DAFE8","5676c848-7ff5-47d3-86f9-deedff5c222f","58046770-4c03-4bc2-b4bc-e7359011db5d","[{""page_index"":0,""viewing_time"":18361}]","18361","","",""
"true","","","","","fullscreen","3","89910","0.0-3.0","DF959B9765D7492EBA591146715DAFE8","5676c848-7ff5-47d3-86f9-deedff5c222f","58046770-4c03-4bc2-b4bc-e7359011db5d","","52479","","",""
"","","","","","instructions","4","92787","0.0-4.0","DF959B9765D7492EBA591146715DAFE8","5676c848-7ff5-47d3-86f9-deedff5c222f","58046770-4c03-4bc2-b4bc-e7359011db5d","[{""page_index"":0,""viewing_time"":2876}]","2876","","",""
"","","","","","html-keyboard-response","5","95789","0.0-5.0","DF959B9765D7492EBA591146715DAFE8","5676c848-7ff5-47d3-86f9-deedff5c222f","58046770-4c03-4bc2-b4bc-e7359011db5d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_8/causal_series_8_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","6","98790","0.0-6.0","DF959B9765D7492EBA591146715DAFE8","5676c848-7ff5-47d3-86f9-deedff5c222f","58046770-4c03-4bc2-b4bc-e7359011db5d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_8/causal_series_8_b.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","7","101792","0.0-7.0","DF959B9765D7492EBA591146715DAFE8","5676c848-7ff5-47d3-86f9-deedff5c222f","58046770-4c03-4bc2-b4bc-e7359011db5d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_8/causal_series_8_c.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-button-response","8","104889","0.0-8.0","DF959B9765D7492EBA591146715DAFE8","5676c848-7ff5-47d3-86f9-deedff5c222f","58046770-4c03-4bc2-b4bc-e7359011db5d","","3097","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
    </div>","1","1"
"","","","","","html-keyboard-response","9","107891","0.0-9.0-1.0-0.0","DF959B9765D7492EBA591146715DAFE8","5676c848-7ff5-47d3-86f9-deedff5c222f","58046770-4c03-4bc2-b4bc-e7359011db5d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/semantic/semantic_series_7/semantic_series_7_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
