"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","subject_id","study_id","session_id","urlvar","current_url","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","49","0.0-0.0","","","","","{"""":""""}","https://test12345.live/","","","","","",""
"","","","","","instructions","1","7955","0.0-1.0","","","","","{"""":""""}","https://test12345.live/","[{""page_index"":0,""viewing_time"":7906}]","7906","","","",""
"","","","","","instructions","2","9778","0.0-2.0","","","","","{"""":""""}","https://test12345.live/","[{""page_index"":0,""viewing_time"":1823}]","1823","","","",""
"true","","","","","fullscreen","3","11678","0.0-3.0","","","","","{"""":""""}","https://test12345.live/","","879","","","",""
"","","","","","instructions","4","12660","0.0-4.0","","","","","{"""":""""}","https://test12345.live/","[{""page_index"":0,""viewing_time"":982}]","982","","","",""
"","","","","","html-button-response","5","13797","0.0-5.0","","","","","{"""":""""}","https://test12345.live/","","1135","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
    </div>","0","0",""
"","","","","","html-keyboard-response","6","16805","0.0-6.0-0.0","","","","","{"""":""""}","https://test12345.live/","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_1/causal_series_1_a.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","7","19810","0.0-6.0-1.0","","","","","{"""":""""}","https://test12345.live/","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_1/causal_series_1_b.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","8","22825","0.0-6.0-2.0","","","","","{"""":""""}","https://test12345.live/","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_1/causal_series_1_c.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","9","25834","0.0-6.0-3.0","","","","","{"""":""""}","https://test12345.live/","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/causal/causal_series_1/causal_series_1_d.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-button-response","10","28083","0.0-8.0","","","","","{"""":""""}","https://test12345.live/","","2248","Was there a person in the picture?","1","",""
"","","","","","survey-likert","11","29964","0.0-9.0","","","","","{"""":""""}","https://test12345.live/","","1876","","{""Q0"":2}","","[0]"
"","","","","","survey-text","12","30673","0.0-10.0","","","","","{"""":""""}","https://test12345.live/","","705","","{""Q0"":""""}","",""
"","","","","","survey-text","13","31557","0.0-11.0","","","","","{"""":""""}","https://test12345.live/","","881","","{""Q0"":""""}","",""
"","","","","","survey-text","14","32174","0.0-12.0","","","","","{"""":""""}","https://test12345.live/","","612","","{""Q0"":"""",""Q1"":""""}","",""
"","","","","","instructions","15","32796","0.0-13.0","","","","","{"""":""""}","https://test12345.live/","[{""page_index"":0,""viewing_time"":621}]","621","","","",""
"","","","","","survey-text","16","33328","0.0-14.0","","","","","{"""":""""}","https://test12345.live/","","529","","{""Q0"":""""}","",""
