"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","subject_id","study_id","session_id","urlvar","current_url","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","7072","0.0-0.0","480624F7D2124687AD60694DFA6D7702","480624F7D2124687AD60694DFA6D7702","24c9360a-a420-434c-b5a9-d02b5549a719","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""480624F7D2124687AD60694DFA6D7702"",""assignmentId"":""24c9360a-a420-434c-b5a9-d02b5549a719"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=480624F7D2124687AD60694DFA6D7702&assignmentId=24c9360a-a420-434c-b5a9-d02b5549a719&projectId=e622c465-ee29-4445-8260-1f3431e06587","","","","","",""
"","","","","","instructions","1","14849","0.0-1.0","480624F7D2124687AD60694DFA6D7702","480624F7D2124687AD60694DFA6D7702","24c9360a-a420-434c-b5a9-d02b5549a719","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""480624F7D2124687AD60694DFA6D7702"",""assignmentId"":""24c9360a-a420-434c-b5a9-d02b5549a719"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=480624F7D2124687AD60694DFA6D7702&assignmentId=24c9360a-a420-434c-b5a9-d02b5549a719&projectId=e622c465-ee29-4445-8260-1f3431e06587","[{""page_index"":0,""viewing_time"":7775}]","7776","","","",""
"","","","","","instructions","2","28290","0.0-2.0","480624F7D2124687AD60694DFA6D7702","480624F7D2124687AD60694DFA6D7702","24c9360a-a420-434c-b5a9-d02b5549a719","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""480624F7D2124687AD60694DFA6D7702"",""assignmentId"":""24c9360a-a420-434c-b5a9-d02b5549a719"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=480624F7D2124687AD60694DFA6D7702&assignmentId=24c9360a-a420-434c-b5a9-d02b5549a719&projectId=e622c465-ee29-4445-8260-1f3431e06587","[{""page_index"":0,""viewing_time"":13438}]","13440","","","",""
"true","","","","","fullscreen","3","31006","0.0-3.0","480624F7D2124687AD60694DFA6D7702","480624F7D2124687AD60694DFA6D7702","24c9360a-a420-434c-b5a9-d02b5549a719","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""480624F7D2124687AD60694DFA6D7702"",""assignmentId"":""24c9360a-a420-434c-b5a9-d02b5549a719"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=480624F7D2124687AD60694DFA6D7702&assignmentId=24c9360a-a420-434c-b5a9-d02b5549a719&projectId=e622c465-ee29-4445-8260-1f3431e06587","","1694","","","",""
"","","","","","instructions","4","42122","0.0-4.0","480624F7D2124687AD60694DFA6D7702","480624F7D2124687AD60694DFA6D7702","24c9360a-a420-434c-b5a9-d02b5549a719","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""480624F7D2124687AD60694DFA6D7702"",""assignmentId"":""24c9360a-a420-434c-b5a9-d02b5549a719"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=480624F7D2124687AD60694DFA6D7702&assignmentId=24c9360a-a420-434c-b5a9-d02b5549a719&projectId=e622c465-ee29-4445-8260-1f3431e06587","[{""page_index"":0,""viewing_time"":11114}]","11115","","","",""
"","","","","","html-button-response","5","47641","0.0-5.0","480624F7D2124687AD60694DFA6D7702","480624F7D2124687AD60694DFA6D7702","24c9360a-a420-434c-b5a9-d02b5549a719","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""480624F7D2124687AD60694DFA6D7702"",""assignmentId"":""24c9360a-a420-434c-b5a9-d02b5549a719"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=480624F7D2124687AD60694DFA6D7702&assignmentId=24c9360a-a420-434c-b5a9-d02b5549a719&projectId=e622c465-ee29-4445-8260-1f3431e06587","","5513","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
    </div>","1","1",""
"","","","","","html-keyboard-response","6","50646","0.0-7.0-0.0","480624F7D2124687AD60694DFA6D7702","480624F7D2124687AD60694DFA6D7702","24c9360a-a420-434c-b5a9-d02b5549a719","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""480624F7D2124687AD60694DFA6D7702"",""assignmentId"":""24c9360a-a420-434c-b5a9-d02b5549a719"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=480624F7D2124687AD60694DFA6D7702&assignmentId=24c9360a-a420-434c-b5a9-d02b5549a719&projectId=e622c465-ee29-4445-8260-1f3431e06587","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_13/semantic_series_13_a.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","7","53655","0.0-7.0-1.0","480624F7D2124687AD60694DFA6D7702","480624F7D2124687AD60694DFA6D7702","24c9360a-a420-434c-b5a9-d02b5549a719","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""480624F7D2124687AD60694DFA6D7702"",""assignmentId"":""24c9360a-a420-434c-b5a9-d02b5549a719"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=480624F7D2124687AD60694DFA6D7702&assignmentId=24c9360a-a420-434c-b5a9-d02b5549a719&projectId=e622c465-ee29-4445-8260-1f3431e06587","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_13/semantic_series_13_b.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","8","56662","0.0-7.0-2.0","480624F7D2124687AD60694DFA6D7702","480624F7D2124687AD60694DFA6D7702","24c9360a-a420-434c-b5a9-d02b5549a719","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""480624F7D2124687AD60694DFA6D7702"",""assignmentId"":""24c9360a-a420-434c-b5a9-d02b5549a719"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=480624F7D2124687AD60694DFA6D7702&assignmentId=24c9360a-a420-434c-b5a9-d02b5549a719&projectId=e622c465-ee29-4445-8260-1f3431e06587","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_13/semantic_series_13_c.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
"","","","","","html-keyboard-response","9","59675","0.0-7.0-3.0","480624F7D2124687AD60694DFA6D7702","480624F7D2124687AD60694DFA6D7702","24c9360a-a420-434c-b5a9-d02b5549a719","e622c465-ee29-4445-8260-1f3431e06587","{""participantId"":""480624F7D2124687AD60694DFA6D7702"",""assignmentId"":""24c9360a-a420-434c-b5a9-d02b5549a719"",""projectId"":""e622c465-ee29-4445-8260-1f3431e06587""}","https://test12345.live/?participantId=480624F7D2124687AD60694DFA6D7702&assignmentId=24c9360a-a420-434c-b5a9-d02b5549a719&projectId=e622c465-ee29-4445-8260-1f3431e06587","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                    <img src=""images/semantic/semantic_series_13/semantic_series_13_d.jpg"" style=""width: 300px; height: 300px;"" />
                  </div>","null","",""
